Starting_point_id,Dropping_point_id,Pickup_datetime,Pickup_time,Pickup_time_min,Distance,Duration,Weekday
1,3,2020-03-18 17:57:33,17:57:33,1077,8815,44,Wednesday
1,3,2020-03-25 17:59:33,17:59:33,1079,8815,44,Wednesday
1,4,2020-03-11 17:56:35,17:56:35,1076,18702,63,Wednesday
1,4,2020-03-18 17:57:35,17:57:35,1077,18158,65,Wednesday
1,4,2020-03-25 17:59:35,17:59:35,1079,18158,65,Wednesday
1,5,2020-03-11 17:56:36,17:56:36,1076,10121,46,Wednesday
1,5,2020-03-18 17:57:36,17:57:36,1077,9463,47,Wednesday
1,5,2020-03-25 17:59:36,17:59:36,1079,9463,47,Wednesday
1,8,2020-03-11 17:56:37,17:56:37,1076,9971,49,Wednesday
1,8,2020-03-18 17:57:37,17:57:37,1077,9971,50,Wednesday
1,8,2020-03-25 17:59:37,17:59:37,1079,9971,51,Wednesday
3,1,2020-03-11 17:56:38,17:56:38,1076,8086,47,Wednesday
3,1,2020-03-18 17:57:38,17:57:38,1077,8086,47,Wednesday
3,1,2020-03-25 17:59:38,17:59:38,1079,8086,49,Wednesday
3,4,2020-03-11 17:56:39,17:56:39,1076,18892,50,Wednesday
3,4,2020-03-18 17:57:39,17:57:39,1077,18892,55,Wednesday
3,4,2020-03-25 17:59:39,17:59:39,1079,18892,57,Wednesday
3,5,2020-03-11 17:56:39,17:56:39,1076,10226,36,Wednesday
3,5,2020-03-18 17:57:39,17:57:39,1077,10226,40,Wednesday
3,5,2020-03-25 17:59:39,17:59:39,1079,10226,41,Wednesday
3,8,2020-03-11 17:56:40,17:56:40,1076,12496,53,Wednesday
3,8,2020-03-18 17:57:40,17:57:40,1077,12496,56,Wednesday
3,8,2020-03-25 17:59:40,17:59:40,1079,12496,57,Wednesday
4,1,2020-03-11 17:56:41,17:56:41,1076,17742,75,Wednesday
4,1,2020-03-18 17:57:41,17:57:41,1077,18553,78,Wednesday
4,1,2020-03-25 17:59:41,17:59:41,1079,18553,78,Wednesday
4,3,2020-03-11 17:56:41,17:56:41,1076,17601,48,Wednesday
4,3,2020-03-18 17:57:41,17:57:41,1077,17601,54,Wednesday
4,3,2020-03-25 17:59:41,17:59:41,1079,17601,54,Wednesday
4,5,2020-03-11 17:56:42,17:56:42,1076,12231,43,Wednesday
4,5,2020-03-18 17:57:42,17:57:42,1077,12231,44,Wednesday
4,5,2020-03-25 17:59:42,17:59:42,1079,12231,44,Wednesday
4,8,2020-03-11 17:56:42,17:56:42,1076,10085,36,Wednesday
4,8,2020-03-18 17:57:42,17:57:42,1077,10093,40,Wednesday
4,8,2020-03-25 17:59:42,17:59:42,1079,10093,40,Wednesday
5,1,2020-03-11 17:56:43,17:56:43,1076,8974,39,Wednesday
5,1,2020-03-18 17:57:43,17:57:43,1077,9218,40,Wednesday
5,1,2020-03-25 17:59:43,17:59:43,1079,9218,41,Wednesday
5,3,2020-03-11 17:56:43,17:56:43,1076,10220,47,Wednesday
5,3,2020-03-18 17:57:43,17:57:43,1077,10220,44,Wednesday
5,3,2020-03-25 17:59:43,17:59:43,1079,10220,44,Wednesday
5,4,2020-03-11 17:56:44,17:56:44,1076,12350,35,Wednesday
5,4,2020-03-18 17:57:44,17:57:44,1077,12350,37,Wednesday
5,4,2020-03-25 17:59:44,17:59:44,1079,12350,37,Wednesday
5,8,2020-03-11 17:56:44,17:56:44,1076,6427,26,Wednesday
5,8,2020-03-18 17:57:44,17:57:44,1077,6427,26,Wednesday
5,8,2020-03-25 17:59:44,17:59:44,1079,6427,27,Wednesday
8,1,2020-03-11 17:56:45,17:56:45,1076,10300,37,Wednesday
8,1,2020-03-18 17:57:45,17:57:45,1077,9282,38,Wednesday
8,1,2020-03-25 17:59:45,17:59:45,1079,9282,38,Wednesday
8,3,2020-03-11 17:56:45,17:56:45,1076,12323,56,Wednesday
8,3,2020-03-18 17:57:45,17:57:45,1077,12061,57,Wednesday
8,3,2020-03-25 17:59:45,17:59:45,1079,12061,57,Wednesday
8,4,2020-03-11 17:56:46,17:56:46,1076,10778,29,Wednesday
8,4,2020-03-18 17:57:46,17:57:46,1077,10778,33,Wednesday
8,4,2020-03-25 17:59:46,17:59:46,1079,10778,33,Wednesday
8,5,2020-03-11 17:56:46,17:56:46,1076,3473,21,Wednesday
8,5,2020-03-18 17:57:46,17:57:46,1077,3473,21,Wednesday
8,5,2020-03-25 17:59:46,17:59:46,1079,3473,21,Wednesday
1,3,2020-03-11 18:11:47,18:11:47,1091,8815,49,Wednesday
1,3,2020-03-18 18:12:47,18:12:47,1092,8815,46,Wednesday
1,3,2020-03-25 18:14:47,18:14:47,1094,8815,46,Wednesday
1,4,2020-03-11 18:11:48,18:11:48,1091,18702,68,Wednesday
1,4,2020-03-18 18:12:48,18:12:48,1092,18702,69,Wednesday
1,4,2020-03-25 18:14:48,18:14:48,1094,18702,69,Wednesday
1,5,2020-03-11 18:11:49,18:11:49,1091,10121,49,Wednesday
1,5,2020-03-18 18:12:49,18:12:49,1092,9463,49,Wednesday
1,5,2020-03-25 18:14:49,18:14:49,1094,9463,49,Wednesday
1,8,2020-03-11 18:11:50,18:11:50,1091,9971,53,Wednesday
1,8,2020-03-18 18:12:50,18:12:50,1092,9971,52,Wednesday
1,8,2020-03-25 18:14:50,18:14:50,1094,9971,52,Wednesday
3,1,2020-03-11 18:11:52,18:11:52,1091,8086,46,Wednesday
3,1,2020-03-18 18:12:52,18:12:52,1092,8086,49,Wednesday
3,1,2020-03-25 18:14:52,18:14:52,1094,8086,48,Wednesday
3,4,2020-03-11 18:11:52,18:11:52,1091,18892,52,Wednesday
3,4,2020-03-18 18:12:52,18:12:52,1092,18892,58,Wednesday
3,4,2020-03-25 18:14:52,18:14:52,1094,18892,58,Wednesday
3,5,2020-03-11 18:11:53,18:11:53,1091,10226,36,Wednesday
3,5,2020-03-18 18:12:53,18:12:53,1092,10226,41,Wednesday
3,5,2020-03-25 18:14:53,18:14:53,1094,10226,41,Wednesday
3,8,2020-03-11 18:11:54,18:11:54,1091,12629,56,Wednesday
3,8,2020-03-18 18:12:54,18:12:54,1092,12496,60,Wednesday
3,8,2020-03-25 18:14:54,18:14:54,1094,12496,59,Wednesday
4,1,2020-03-11 18:11:54,18:11:54,1091,17742,75,Wednesday
4,1,2020-03-18 18:12:54,18:12:54,1092,18553,80,Wednesday
4,1,2020-03-25 18:14:54,18:14:54,1094,18553,80,Wednesday
4,3,2020-03-11 18:11:55,18:11:55,1091,17601,48,Wednesday
4,3,2020-03-18 18:12:55,18:12:55,1092,17601,54,Wednesday
4,3,2020-03-25 18:14:55,18:14:55,1094,17601,53,Wednesday
4,5,2020-03-11 18:11:55,18:11:55,1091,12231,43,Wednesday
4,5,2020-03-18 18:12:55,18:12:55,1092,12231,45,Wednesday
4,5,2020-03-25 18:14:55,18:14:55,1094,12231,45,Wednesday
4,8,2020-03-11 18:11:56,18:11:56,1091,10115,39,Wednesday
4,8,2020-03-18 18:12:56,18:12:56,1092,10093,41,Wednesday
4,8,2020-03-25 18:14:56,18:14:56,1094,10093,41,Wednesday
5,1,2020-03-11 18:11:56,18:11:56,1091,9218,40,Wednesday
5,1,2020-03-18 18:12:56,18:12:56,1092,9218,41,Wednesday
5,1,2020-03-25 18:14:56,18:14:56,1094,9218,41,Wednesday
5,3,2020-03-11 18:11:57,18:11:57,1091,10220,49,Wednesday
5,3,2020-03-18 18:12:57,18:12:57,1092,10220,45,Wednesday
5,3,2020-03-25 18:14:57,18:14:57,1094,10220,46,Wednesday
5,4,2020-03-11 18:11:57,18:11:57,1091,12350,36,Wednesday
5,4,2020-03-18 18:12:57,18:12:57,1092,12350,38,Wednesday
5,4,2020-03-25 18:14:57,18:14:57,1094,12350,38,Wednesday
5,8,2020-03-11 18:11:58,18:11:58,1091,4639,30,Wednesday
5,8,2020-03-18 18:12:58,18:12:58,1092,6427,27,Wednesday
5,8,2020-03-25 18:14:58,18:14:58,1094,6427,28,Wednesday
8,1,2020-03-11 18:11:58,18:11:58,1091,9282,42,Wednesday
8,1,2020-03-18 18:12:58,18:12:58,1092,9282,40,Wednesday
8,1,2020-03-25 18:14:58,18:14:58,1094,9282,40,Wednesday
8,3,2020-03-11 18:11:59,18:11:59,1091,12323,57,Wednesday
8,3,2020-03-18 18:12:59,18:12:59,1092,12061,59,Wednesday
8,3,2020-03-25 18:14:59,18:14:59,1094,12061,59,Wednesday
8,4,2020-03-11 18:11:59,18:11:59,1091,10778,30,Wednesday
8,4,2020-03-18 18:12:59,18:12:59,1092,10778,34,Wednesday
8,4,2020-03-25 18:14:59,18:14:59,1094,10778,35,Wednesday
8,5,2020-03-11 18:12:00,18:12:00,1092,3473,21,Wednesday
8,5,2020-03-18 18:13:00,18:13:00,1093,3473,21,Wednesday
8,5,2020-03-25 18:15:00,18:15:00,1095,3473,22,Wednesday
1,3,2020-03-11 18:27:00,18:27:00,1107,8815,46,Wednesday
1,3,2020-03-18 18:28:00,18:28:00,1108,8815,46,Wednesday
1,3,2020-03-25 18:30:00,18:30:00,1110,8815,46,Wednesday
1,4,2020-03-11 18:27:02,18:27:02,1107,18835,64,Wednesday
1,4,2020-03-18 18:28:02,18:28:02,1108,18158,69,Wednesday
1,4,2020-03-25 18:30:02,18:30:02,1110,18158,69,Wednesday
1,5,2020-03-11 18:27:03,18:27:03,1107,11095,46,Wednesday
1,5,2020-03-18 18:28:03,18:28:03,1108,9463,49,Wednesday
1,5,2020-03-25 18:30:03,18:30:03,1110,9463,49,Wednesday
1,8,2020-03-11 18:27:04,18:27:04,1107,11666,50,Wednesday
1,8,2020-03-18 18:28:04,18:28:04,1108,9971,52,Wednesday
1,8,2020-03-25 18:30:04,18:30:04,1110,9971,53,Wednesday
3,1,2020-03-11 18:27:05,18:27:05,1107,8086,43,Wednesday
3,1,2020-03-18 18:28:05,18:28:05,1108,8086,48,Wednesday
3,1,2020-03-25 18:30:05,18:30:05,1110,8086,48,Wednesday
3,4,2020-03-11 18:27:06,18:27:06,1107,18892,50,Wednesday
3,4,2020-03-18 18:28:06,18:28:06,1108,18892,59,Wednesday
3,4,2020-03-25 18:30:06,18:30:06,1110,18892,59,Wednesday
3,5,2020-03-11 18:27:06,18:27:06,1107,10226,34,Wednesday
3,5,2020-03-18 18:28:06,18:28:06,1108,10226,41,Wednesday
3,5,2020-03-25 18:30:06,18:30:06,1110,10226,41,Wednesday
3,8,2020-03-11 18:27:07,18:27:07,1107,12629,55,Wednesday
3,8,2020-03-18 18:28:07,18:28:07,1108,12496,60,Wednesday
3,8,2020-03-25 18:30:07,18:30:07,1110,12629,61,Wednesday
4,1,2020-03-11 18:27:07,18:27:07,1107,18553,75,Wednesday
4,1,2020-03-18 18:28:07,18:28:07,1108,18553,83,Wednesday
4,1,2020-03-25 18:30:07,18:30:07,1110,18553,83,Wednesday
4,3,2020-03-11 18:27:08,18:27:08,1107,17601,49,Wednesday
4,3,2020-03-18 18:28:08,18:28:08,1108,17601,54,Wednesday
4,3,2020-03-25 18:30:08,18:30:08,1110,17601,54,Wednesday
4,5,2020-03-11 18:27:09,18:27:09,1107,12231,42,Wednesday
4,5,2020-03-18 18:28:09,18:28:09,1108,12231,48,Wednesday
4,5,2020-03-25 18:30:09,18:30:09,1110,12231,48,Wednesday
4,8,2020-03-11 18:27:09,18:27:09,1107,10084,38,Wednesday
4,8,2020-03-18 18:28:09,18:28:09,1108,10093,42,Wednesday
4,8,2020-03-25 18:30:09,18:30:09,1110,10093,42,Wednesday
5,1,2020-03-11 18:27:10,18:27:10,1107,9218,41,Wednesday
5,1,2020-03-18 18:28:10,18:28:10,1108,9218,42,Wednesday
5,1,2020-03-25 18:30:10,18:30:10,1110,9218,42,Wednesday
5,3,2020-03-11 18:27:10,18:27:10,1107,10220,48,Wednesday
5,3,2020-03-18 18:28:10,18:28:10,1108,10220,46,Wednesday
5,3,2020-03-25 18:30:10,18:30:10,1110,10220,46,Wednesday
5,4,2020-03-11 18:27:11,18:27:11,1107,12350,36,Wednesday
5,4,2020-03-18 18:28:11,18:28:11,1108,12350,38,Wednesday
5,4,2020-03-25 18:30:11,18:30:11,1110,12350,38,Wednesday
5,8,2020-03-11 18:27:11,18:27:11,1107,6427,27,Wednesday
5,8,2020-03-18 18:28:11,18:28:11,1108,4639,30,Wednesday
5,8,2020-03-25 18:30:11,18:30:11,1110,4639,31,Wednesday
8,1,2020-03-11 18:27:11,18:27:11,1107,9282,40,Wednesday
8,1,2020-03-18 18:28:11,18:28:11,1108,9282,41,Wednesday
8,1,2020-03-25 18:30:11,18:30:11,1110,9282,41,Wednesday
8,3,2020-03-11 18:27:12,18:27:12,1107,12323,57,Wednesday
8,3,2020-03-18 18:28:12,18:28:12,1108,12061,58,Wednesday
8,3,2020-03-25 18:30:12,18:30:12,1110,12061,58,Wednesday
8,4,2020-03-11 18:27:13,18:27:13,1107,10778,33,Wednesday
8,4,2020-03-18 18:28:13,18:28:13,1108,10778,35,Wednesday
8,4,2020-03-25 18:30:13,18:30:13,1110,10778,35,Wednesday
8,5,2020-03-11 18:27:13,18:27:13,1107,3473,21,Wednesday
8,5,2020-03-18 18:28:13,18:28:13,1108,3473,22,Wednesday
8,5,2020-03-25 18:30:13,18:30:13,1110,3473,22,Wednesday
1,3,2020-03-11 18:42:13,18:42:13,1122,8815,47,Wednesday
1,3,2020-03-18 18:43:13,18:43:13,1123,8815,48,Wednesday
1,3,2020-03-25 18:45:13,18:45:13,1125,8815,48,Wednesday
1,4,2020-03-11 18:42:15,18:42:15,1122,18889,62,Wednesday
1,4,2020-03-18 18:43:15,18:43:15,1123,18158,69,Wednesday
1,4,2020-03-25 18:45:15,18:45:15,1125,18158,69,Wednesday
1,5,2020-03-11 18:42:16,18:42:16,1122,10121,44,Wednesday
1,5,2020-03-18 18:43:16,18:43:16,1123,9463,49,Wednesday
1,5,2020-03-25 18:45:16,18:45:16,1125,9463,49,Wednesday
1,8,2020-03-11 18:42:17,18:42:17,1122,11718,50,Wednesday
1,8,2020-03-18 18:43:17,18:43:17,1123,9971,53,Wednesday
1,8,2020-03-25 18:45:17,18:45:17,1125,9971,53,Wednesday
3,1,2020-03-11 18:42:18,18:42:18,1122,8086,44,Wednesday
3,1,2020-03-18 18:43:18,18:43:18,1123,8086,48,Wednesday
3,1,2020-03-25 18:45:18,18:45:18,1125,8086,48,Wednesday
3,4,2020-03-11 18:42:19,18:42:19,1122,18892,52,Wednesday
3,4,2020-03-18 18:43:19,18:43:19,1123,18892,59,Wednesday
3,4,2020-03-25 18:45:19,18:45:19,1125,18892,59,Wednesday
3,5,2020-03-11 18:42:19,18:42:19,1122,10226,35,Wednesday
3,5,2020-03-18 18:43:19,18:43:19,1123,10226,41,Wednesday
3,5,2020-03-25 18:45:19,18:45:19,1125,10226,41,Wednesday
3,8,2020-03-11 18:42:20,18:42:20,1122,12620,54,Wednesday
3,8,2020-03-18 18:43:20,18:43:20,1123,12629,60,Wednesday
3,8,2020-03-25 18:45:20,18:45:20,1125,12496,60,Wednesday
4,1,2020-03-11 18:42:20,18:42:20,1122,18553,78,Wednesday
4,1,2020-03-18 18:43:20,18:43:20,1123,18553,83,Wednesday
4,1,2020-03-25 18:45:20,18:45:20,1125,18553,82,Wednesday
4,3,2020-03-11 18:42:21,18:42:21,1122,17601,49,Wednesday
4,3,2020-03-18 18:43:21,18:43:21,1123,17601,53,Wednesday
4,3,2020-03-25 18:45:21,18:45:21,1125,17601,53,Wednesday
4,5,2020-03-11 18:42:22,18:42:22,1122,12231,44,Wednesday
4,5,2020-03-18 18:43:22,18:43:22,1123,12231,49,Wednesday
4,5,2020-03-25 18:45:22,18:45:22,1125,12231,49,Wednesday
4,8,2020-03-11 18:42:22,18:42:22,1122,10084,40,Wednesday
4,8,2020-03-18 18:43:22,18:43:22,1123,10093,42,Wednesday
4,8,2020-03-25 18:45:22,18:45:22,1125,10093,42,Wednesday
5,1,2020-03-11 18:42:23,18:42:23,1122,9415,41,Wednesday
5,1,2020-03-18 18:43:23,18:43:23,1123,9218,42,Wednesday
5,1,2020-03-25 18:45:23,18:45:23,1125,9218,42,Wednesday
5,3,2020-03-11 18:42:23,18:42:23,1122,10220,46,Wednesday
5,3,2020-03-18 18:43:23,18:43:23,1123,10220,45,Wednesday
5,3,2020-03-25 18:45:23,18:45:23,1125,10220,45,Wednesday
5,4,2020-03-11 18:42:24,18:42:24,1122,12350,36,Wednesday
5,4,2020-03-18 18:43:24,18:43:24,1123,12350,39,Wednesday
5,4,2020-03-25 18:45:24,18:45:24,1125,12350,39,Wednesday
5,8,2020-03-11 18:42:24,18:42:24,1122,6427,28,Wednesday
5,8,2020-03-18 18:43:24,18:43:24,1123,4639,31,Wednesday
5,8,2020-03-25 18:45:24,18:45:24,1125,4639,31,Wednesday
8,1,2020-03-11 18:42:25,18:42:25,1122,9282,38,Wednesday
8,1,2020-03-18 18:43:25,18:43:25,1123,9282,42,Wednesday
8,1,2020-03-25 18:45:25,18:45:25,1125,9282,42,Wednesday
8,3,2020-03-11 18:42:25,18:42:25,1122,12061,58,Wednesday
8,3,2020-03-18 18:43:25,18:43:25,1123,12061,58,Wednesday
8,3,2020-03-25 18:45:25,18:45:25,1125,12061,58,Wednesday
8,4,2020-03-11 18:42:26,18:42:26,1122,10778,33,Wednesday
8,4,2020-03-18 18:43:26,18:43:26,1123,10778,35,Wednesday
8,4,2020-03-25 18:45:26,18:45:26,1125,10778,35,Wednesday
8,5,2020-03-11 18:42:26,18:42:26,1122,3473,21,Wednesday
8,5,2020-03-18 18:43:26,18:43:26,1123,3473,21,Wednesday
8,5,2020-03-25 18:45:26,18:45:26,1125,3473,21,Wednesday
1,3,2020-03-11 18:57:27,18:57:27,1137,8815,46,Wednesday
1,3,2020-03-18 18:58:27,18:58:27,1138,8815,48,Wednesday
1,3,2020-03-25 19:00:27,19:00:27,1140,8815,49,Wednesday
1,4,2020-03-11 18:57:29,18:57:29,1137,17526,64,Wednesday
1,4,2020-03-18 18:58:29,18:58:29,1138,18158,67,Wednesday
1,4,2020-03-25 19:00:29,19:00:29,1140,18158,67,Wednesday
1,5,2020-03-11 18:57:30,18:57:30,1137,11095,47,Wednesday
1,5,2020-03-18 18:58:30,18:58:30,1138,9463,47,Wednesday
1,5,2020-03-25 19:00:30,19:00:30,1140,9463,48,Wednesday
1,8,2020-03-11 18:57:31,18:57:31,1137,9971,54,Wednesday
1,8,2020-03-18 18:58:31,18:58:31,1138,9971,52,Wednesday
1,8,2020-03-25 19:00:31,19:00:31,1140,9971,52,Wednesday
3,1,2020-03-11 18:57:32,18:57:32,1137,8086,43,Wednesday
3,1,2020-03-18 18:58:32,18:58:32,1138,8086,46,Wednesday
3,1,2020-03-25 19:00:32,19:00:32,1140,8086,46,Wednesday
3,4,2020-03-11 18:57:33,18:57:33,1137,18892,53,Wednesday
3,4,2020-03-18 18:58:33,18:58:33,1138,18892,58,Wednesday
3,4,2020-03-25 19:00:33,19:00:33,1140,18892,57,Wednesday
3,5,2020-03-11 18:57:34,18:57:34,1137,10226,35,Wednesday
3,5,2020-03-18 18:58:34,18:58:34,1138,10226,39,Wednesday
3,5,2020-03-25 19:00:34,19:00:34,1140,10226,40,Wednesday
3,8,2020-03-11 18:57:34,18:57:34,1137,12496,52,Wednesday
3,8,2020-03-18 18:58:34,18:58:34,1138,12496,58,Wednesday
3,8,2020-03-25 19:00:34,19:00:34,1140,12496,58,Wednesday
4,1,2020-03-11 18:57:35,18:57:35,1137,18553,84,Wednesday
4,1,2020-03-18 18:58:35,18:58:35,1138,18553,81,Wednesday
4,1,2020-03-25 19:00:35,19:00:35,1140,18553,79,Wednesday
4,3,2020-03-11 18:57:36,18:57:36,1137,17601,49,Wednesday
4,3,2020-03-18 18:58:36,18:58:36,1138,17601,53,Wednesday
4,3,2020-03-25 19:00:36,19:00:36,1140,17601,53,Wednesday
4,5,2020-03-11 18:57:37,18:57:37,1137,12231,55,Wednesday
4,5,2020-03-18 18:58:37,18:58:37,1138,12231,49,Wednesday
4,5,2020-03-25 19:00:37,19:00:37,1140,12231,48,Wednesday
4,8,2020-03-11 18:57:37,18:57:37,1137,10084,50,Wednesday
4,8,2020-03-18 18:58:37,18:58:37,1138,10093,42,Wednesday
4,8,2020-03-25 19:00:37,19:00:37,1140,10093,42,Wednesday
5,1,2020-03-11 18:57:37,18:57:37,1137,9218,40,Wednesday
5,1,2020-03-18 18:58:37,18:58:37,1138,9218,40,Wednesday
5,1,2020-03-25 19:00:37,19:00:37,1140,9218,40,Wednesday
5,3,2020-03-11 18:57:38,18:57:38,1137,10220,47,Wednesday
5,3,2020-03-18 18:58:38,18:58:38,1138,10220,45,Wednesday
5,3,2020-03-25 19:00:38,19:00:38,1140,10220,45,Wednesday
5,4,2020-03-11 18:57:39,18:57:39,1137,12350,37,Wednesday
5,4,2020-03-18 18:58:39,18:58:39,1138,12350,39,Wednesday
5,4,2020-03-25 19:00:39,19:00:39,1140,12350,39,Wednesday
5,8,2020-03-11 18:57:39,18:57:39,1137,6427,27,Wednesday
5,8,2020-03-18 18:58:39,18:58:39,1138,4639,30,Wednesday
5,8,2020-03-25 19:00:39,19:00:39,1140,4639,30,Wednesday
8,1,2020-03-11 18:57:40,18:57:40,1137,9282,42,Wednesday
8,1,2020-03-18 18:58:40,18:58:40,1138,9282,42,Wednesday
8,1,2020-03-25 19:00:40,19:00:40,1140,9282,42,Wednesday
8,3,2020-03-11 18:57:40,18:57:40,1137,12180,57,Wednesday
8,3,2020-03-18 18:58:40,18:58:40,1138,12061,58,Wednesday
8,3,2020-03-25 19:00:40,19:00:40,1140,12061,59,Wednesday
8,4,2020-03-11 18:57:41,18:57:41,1137,10778,34,Wednesday
8,4,2020-03-18 18:58:41,18:58:41,1138,10778,35,Wednesday
8,4,2020-03-25 19:00:41,19:00:41,1140,10778,35,Wednesday
8,5,2020-03-11 18:57:42,18:57:42,1137,3473,22,Wednesday
8,5,2020-03-18 18:58:42,18:58:42,1138,3473,21,Wednesday
8,5,2020-03-25 19:00:42,19:00:42,1140,3473,21,Wednesday
1,3,2020-03-11 19:12:42,19:12:42,1152,8815,54,Wednesday
1,3,2020-03-18 19:13:42,19:13:42,1153,8815,48,Wednesday
1,3,2020-03-25 19:15:42,19:15:42,1155,8815,47,Wednesday
1,4,2020-03-11 19:12:44,19:12:44,1152,17526,68,Wednesday
1,4,2020-03-18 19:13:44,19:13:44,1153,18158,67,Wednesday
1,4,2020-03-25 19:15:44,19:15:44,1155,18158,66,Wednesday
1,5,2020-03-11 19:12:45,19:12:45,1152,10121,47,Wednesday
1,5,2020-03-18 19:13:45,19:13:45,1153,9463,48,Wednesday
1,5,2020-03-25 19:15:45,19:15:45,1155,9463,47,Wednesday
1,8,2020-03-11 19:12:46,19:12:46,1152,9971,54,Wednesday
1,8,2020-03-18 19:13:46,19:13:46,1153,9971,51,Wednesday
1,8,2020-03-25 19:15:46,19:15:46,1155,9971,51,Wednesday
3,1,2020-03-11 19:12:48,19:12:48,1152,8086,42,Wednesday
3,1,2020-03-18 19:13:48,19:13:48,1153,8086,46,Wednesday
3,1,2020-03-25 19:15:48,19:15:48,1155,8086,46,Wednesday
3,4,2020-03-11 19:12:48,19:12:48,1152,18892,55,Wednesday
3,4,2020-03-18 19:13:48,19:13:48,1153,18892,58,Wednesday
3,4,2020-03-25 19:15:48,19:15:48,1155,18892,58,Wednesday
3,5,2020-03-11 19:12:49,19:12:49,1152,10226,34,Wednesday
3,5,2020-03-18 19:13:49,19:13:49,1153,10226,39,Wednesday
3,5,2020-03-25 19:15:49,19:15:49,1155,10226,39,Wednesday
3,8,2020-03-11 19:12:49,19:12:49,1152,12496,50,Wednesday
3,8,2020-03-18 19:13:49,19:13:49,1153,12629,58,Wednesday
3,8,2020-03-25 19:15:49,19:15:49,1155,12629,58,Wednesday
4,1,2020-03-11 19:12:50,19:12:50,1152,18553,81,Wednesday
4,1,2020-03-18 19:13:50,19:13:50,1153,18553,81,Wednesday
4,1,2020-03-25 19:15:50,19:15:50,1155,18553,81,Wednesday
4,3,2020-03-11 19:12:51,19:12:51,1152,17601,53,Wednesday
4,3,2020-03-18 19:13:51,19:13:51,1153,17601,52,Wednesday
4,3,2020-03-25 19:15:51,19:15:51,1155,17601,52,Wednesday
4,5,2020-03-11 19:12:51,19:12:51,1152,12231,48,Wednesday
4,5,2020-03-18 19:13:51,19:13:51,1153,12231,49,Wednesday
4,5,2020-03-25 19:15:51,19:15:51,1155,12231,49,Wednesday
4,8,2020-03-11 19:12:52,19:12:52,1152,10084,45,Wednesday
4,8,2020-03-18 19:13:52,19:13:52,1153,10093,41,Wednesday
4,8,2020-03-25 19:15:52,19:15:52,1155,10093,41,Wednesday
5,1,2020-03-11 19:12:52,19:12:52,1152,9218,41,Wednesday
5,1,2020-03-18 19:13:52,19:13:52,1153,9218,39,Wednesday
5,1,2020-03-25 19:15:52,19:15:52,1155,9218,39,Wednesday
5,3,2020-03-11 19:12:53,19:12:53,1152,10220,47,Wednesday
5,3,2020-03-18 19:13:53,19:13:53,1153,10220,45,Wednesday
5,3,2020-03-25 19:15:53,19:15:53,1155,10220,45,Wednesday
5,4,2020-03-11 19:12:53,19:12:53,1152,12350,41,Wednesday
5,4,2020-03-18 19:13:53,19:13:53,1153,12350,39,Wednesday
5,4,2020-03-25 19:15:53,19:15:53,1155,12350,39,Wednesday
5,8,2020-03-11 19:12:54,19:12:54,1152,6427,27,Wednesday
5,8,2020-03-18 19:13:54,19:13:54,1153,4639,29,Wednesday
5,8,2020-03-25 19:15:54,19:15:54,1155,4639,29,Wednesday
8,1,2020-03-11 19:12:54,19:12:54,1152,9282,43,Wednesday
8,1,2020-03-18 19:13:54,19:13:54,1153,9282,42,Wednesday
8,1,2020-03-25 19:15:54,19:15:54,1155,9282,42,Wednesday
8,3,2020-03-11 19:12:55,19:12:55,1152,12323,59,Wednesday
8,3,2020-03-18 19:13:55,19:13:55,1153,12061,57,Wednesday
8,3,2020-03-25 19:15:55,19:15:55,1155,12061,56,Wednesday
8,4,2020-03-11 19:12:56,19:12:56,1152,10778,32,Wednesday
8,4,2020-03-18 19:13:56,19:13:56,1153,10778,35,Wednesday
8,4,2020-03-25 19:15:56,19:15:56,1155,10778,35,Wednesday
8,5,2020-03-11 19:12:56,19:12:56,1152,3473,20,Wednesday
8,5,2020-03-18 19:13:56,19:13:56,1153,3473,21,Wednesday
8,5,2020-03-25 19:15:56,19:15:56,1155,3473,21,Wednesday
1,3,2020-03-11 19:27:57,19:27:57,1167,8815,48,Wednesday
1,3,2020-03-18 19:28:57,19:28:57,1168,8815,50,Wednesday
1,3,2020-03-25 19:30:57,19:30:57,1170,8815,47,Wednesday
1,4,2020-03-11 19:27:58,19:27:58,1167,19863,64,Wednesday
1,4,2020-03-18 19:28:58,19:28:58,1168,18158,64,Wednesday
1,4,2020-03-25 19:30:58,19:30:58,1170,18158,64,Wednesday
1,5,2020-03-11 19:28:00,19:28:00,1168,11149,47,Wednesday
1,5,2020-03-18 19:29:00,19:29:00,1169,9463,46,Wednesday
1,5,2020-03-25 19:31:00,19:31:00,1171,9463,46,Wednesday
1,8,2020-03-11 19:28:01,19:28:01,1168,9971,52,Wednesday
1,8,2020-03-18 19:29:01,19:29:01,1169,9971,50,Wednesday
1,8,2020-03-25 19:31:01,19:31:01,1171,9971,51,Wednesday
3,1,2020-03-11 19:28:02,19:28:02,1168,8086,42,Wednesday
3,1,2020-03-18 19:29:02,19:29:02,1169,8086,44,Wednesday
3,1,2020-03-25 19:31:02,19:31:02,1171,8086,44,Wednesday
3,4,2020-03-11 19:28:03,19:28:03,1168,18939,49,Wednesday
3,4,2020-03-18 19:29:03,19:29:03,1169,18892,56,Wednesday
