Starting_locationID,Dropping_locationID,Weekday,Degree,Intercept,Power_1,Power_2,Power_3,Power_4,Power_5,Power_6,Power_7,Power_8,Power_9,Power_10,Power_11,Power_12,Power_13,Power_14,Power_15,Power_16,Power_17,Power_18,Power_19,Power_20
7,146,Saturday,16,5.26575865,6.10E-73,-3.48E-42,-2.23E-46,-1.29E-50,2.99E-68,8.34E-58,4.91E-55,3.94E-52,2.98E-49,2.07E-46,1.27E-43,6.22E-41,1.92E-38,-4.33E-41,3.25E-44,-8.10E-48,,,,
7,146,Sunday,2,5.397606229,-0.000897133,5.31E-07,,,,,,,,,,,,,,,,,,
7,146,Monday,10,4.482412507,4.60E-36,2.35E-24,3.99E-28,1.94E-27,1.06E-24,4.69E-22,1.30E-19,-3.59E-22,3.27E-25,-9.74E-29,,,,,,,,,,
7,146,Tuesday,18,5.145945241,-4.55E-85,3.90E-48,-8.20E-53,-1.06E-56,-9.87E-82,-8.93E-70,-5.11E-67,-4.46E-64,-3.76E-61,-3.04E-58,-2.31E-55,-1.61E-52,-9.88E-50,-4.87E-47,-1.51E-44,3.62E-47,-2.90E-50,7.73E-54,,
7,146,Wednesday,4,3.336951801,0.001195223,8.59E-06,-8.74E-09,1.40E-12,,,,,,,,,,,,,,,,
7,146,Thursday,2,2.572708853,0.005351286,-2.21E-06,,,,,,,,,,,,,,,,,,
7,146,Friday,16,4.975618935,1.53E-72,-1.23E-41,-4.37E-46,-1.59E-50,1.80E-67,2.37E-57,1.47E-54,1.20E-51,9.22E-49,6.50E-46,4.02E-43,2.00E-40,6.26E-38,-1.29E-40,8.78E-44,-1.99E-47,,,,
7,179,Saturday,16,5.608416858,3.38E-72,-2.10E-41,-1.14E-45,3.55E-50,1.13E-67,4.08E-57,2.40E-54,1.95E-51,1.49E-48,1.05E-45,6.52E-43,3.25E-40,1.02E-37,-2.30E-40,1.73E-43,-4.32E-47,,,,
7,179,Sunday,2,5.807745383,0.001144358,-1.01E-06,,,,,,,,,,,,,,,,,,
7,179,Monday,2,5.168505037,0.002263649,-1.96E-06,,,,,,,,,,,,,,,,,,
7,179,Tuesday,18,5.601314221,3.46E-85,-7.66E-49,7.13E-53,1.07E-56,-1.13E-81,6.77E-70,4.02E-67,3.62E-64,3.16E-61,2.63E-58,2.06E-55,1.48E-52,9.39E-50,4.76E-47,1.52E-44,-3.56E-47,2.76E-50,-7.07E-54,,
7,179,Wednesday,8,4.57699509,7.59E-18,-2.19E-11,1.07E-12,2.04E-10,-7.12E-13,9.50E-16,-5.65E-19,1.25E-22,,,,,,,,,,,,
7,179,Thursday,16,5.632829982,2.76E-72,-3.12E-41,-1.15E-46,1.26E-49,-1.04E-53,3.51E-57,2.18E-54,1.77E-51,1.36E-48,9.56E-46,5.92E-43,2.95E-40,9.23E-38,-2.13E-40,1.63E-43,-4.15E-47,,,,
7,179,Friday,10,5.142619605,2.79E-36,9.27E-25,3.45E-28,1.13E-27,6.32E-25,2.85E-22,8.10E-20,-1.80E-22,1.33E-25,-3.28E-29,,,,,,,,,,
7,193,Saturday,8,7.180596174,-1.52E-17,-7.00E-12,-2.36E-12,-4.57E-10,1.63E-12,-2.18E-15,1.28E-18,-2.80E-22,,,,,,,,,,,,
7,193,Sunday,12,4.826887567,-2.04E-48,1.52E-29,-1.89E-34,-2.75E-38,-9.69E-37,-6.45E-34,-3.77E-31,-1.78E-28,-5.29E-26,1.37E-28,-1.15E-31,3.14E-35,,,,,,,,
7,193,Monday,2,3.624974755,0.002339288,-1.04E-06,,,,,,,,,,,,,,,,,,
7,193,Tuesday,6,4.677588732,4.31E-08,7.28E-06,-6.36E-08,1.52E-10,-1.36E-13,4.07E-17,,,,,,,,,,,,,,
7,193,Wednesday,2,4.087077716,0.002430277,-1.24E-06,,,,,,,,,,,,,,,,,,
7,193,Thursday,4,5.961346443,-0.011046471,2.70E-05,-2.00E-08,3.71E-12,,,,,,,,,,,,,,,,
7,193,Friday,18,4.951974975,2.10E-84,-5.61E-47,-5.16E-52,2.74E-56,1.01E-79,4.48E-69,2.81E-66,2.52E-63,2.18E-60,1.80E-57,1.40E-54,9.98E-52,6.26E-49,3.16E-46,9.98E-44,-2.23E-46,1.65E-49,-4.08E-53,,
7,223,Saturday,6,7.370276575,-2.79E-07,-4.52E-05,1.72E-07,-2.03E-10,9.10E-14,-1.22E-17,,,,,,,,,,,,,,
7,223,Sunday,4,9.890190397,-0.02524606,6.32E-05,-5.30E-08,1.39E-11,,,,,,,,,,,,,,,,
7,223,Monday,4,6.108199779,-0.004703187,3.49E-05,-4.17E-08,1.37E-11,,,,,,,,,,,,,,,,
7,223,Tuesday,4,6.835178498,-0.007920379,4.53E-05,-5.08E-08,1.60E-11,,,,,,,,,,,,,,,,
7,223,Wednesday,8,5.908626388,1.16E-17,-2.50E-11,1.56E-12,2.97E-10,-9.90E-13,1.28E-15,-7.40E-19,1.62E-22,,,,,,,,,,,,
7,223,Thursday,4,6.215542524,-0.013506047,5.59E-05,-5.51E-08,1.59E-11,,,,,,,,,,,,,,,,
7,223,Friday,2,4.364170835,0.014133923,-8.57E-06,,,,,,,,,,,,,,,,,,
7,226,Saturday,4,8.359491733,-0.015344497,5.80E-05,-6.24E-08,2.10E-11,,,,,,,,,,,,,,,,
7,226,Sunday,6,9.94136587,-2.73E-07,-4.48E-05,1.19E-07,-1.07E-10,3.16E-14,7.36E-20,,,,,,,,,,,,,,
7,226,Monday,18,9.323768747,-9.14E-85,-9.60E-48,-3.88E-52,2.64E-56,-4.98E-60,-1.75E-69,-1.03E-66,-9.28E-64,-8.08E-61,-6.72E-58,-5.27E-55,-3.79E-52,-2.40E-49,-1.22E-46,-3.88E-44,8.93E-47,-6.84E-50,1.74E-53,,
7,226,Tuesday,4,8.054705832,-0.015406467,6.97E-05,-7.88E-08,2.65E-11,,,,,,,,,,,,,,,,
7,226,Wednesday,10,8.197519453,1.18E-35,3.14E-23,-1.43E-28,4.45E-27,2.50E-24,1.13E-21,3.25E-19,-7.81E-22,6.24E-25,-1.66E-28,,,,,,,,,,
7,226,Thursday,18,9.065723932,3.93E-85,-6.19E-48,3.57E-52,5.40E-57,2.49E-60,7.91E-70,4.73E-67,4.27E-64,3.73E-61,3.11E-58,2.44E-55,1.76E-52,1.12E-49,5.69E-47,1.82E-44,-3.93E-47,2.83E-50,-6.80E-54,,
7,226,Friday,2,7.339871422,0.004981457,-2.08E-06,,,,,,,,,,,,,,,,,,
7,237,Saturday,4,8.114825397,0.000108085,3.77E-05,-4.49E-08,1.35E-11,,,,,,,,,,,,,,,,
7,237,Sunday,10,10.5200373,1.51E-35,1.29E-23,-1.66E-27,6.39E-27,3.47E-24,1.51E-21,4.16E-19,-1.02E-21,8.22E-25,-2.20E-28,,,,,,,,,,
7,260,Saturday,6,8.26567475,-1.48E-07,-2.48E-05,9.83E-08,-1.23E-10,6.41E-14,-1.24E-17,,,,,,,,,,,,,,
7,260,Sunday,4,8.902834772,-0.016965892,6.08E-05,-6.08E-08,1.82E-11,,,,,,,,,,,,,,,,
7,260,Monday,12,8.083418691,8.18E-48,-3.86E-29,-1.68E-33,-1.18E-37,3.40E-36,2.24E-33,1.30E-30,6.09E-28,1.80E-25,-4.15E-28,3.18E-31,-8.09E-35,,,,,,,,
7,260,Tuesday,18,8.853235412,2.64E-84,-9.56E-48,-1.70E-51,2.05E-56,5.52E-80,4.21E-69,2.61E-66,2.33E-63,2.02E-60,1.67E-57,1.30E-54,9.29E-52,5.83E-49,2.94E-46,9.28E-44,-2.10E-46,1.58E-49,-3.97E-53,,
7,260,Wednesday,4,4.991607524,0.013603167,6.36E-06,-2.76E-08,1.23E-11,,,,,,,,,,,,,,,,
7,260,Thursday,18,8.391439254,4.48E-84,-2.48E-47,-5.07E-51,4.84E-56,1.56E-79,8.04E-69,5.07E-66,4.61E-63,4.05E-60,3.40E-57,2.68E-54,1.95E-51,1.24E-48,6.33E-46,2.03E-43,-4.48E-46,3.29E-49,-8.05E-53,,
7,260,Friday,2,6.312942994,0.005423171,-3.17E-06,,,,,,,,,,,,,,,,,,
10,230,Thursday,4,-3.58394315,0.638573827,-0.001681164,1.67E-06,-5.64E-10,,,,,,,,,,,,,,,,
10,230,Friday,2,37.15974517,0.05662566,-3.90E-05,,,,,,,,,,,,,,,,,,
12,13,Wednesday,2,-1.677884449,0.022466648,-1.33E-05,,,,,,,,,,,,,,,,,,
12,230,Saturday,18,24.86328897,1.13E-83,1.03E-46,1.05E-51,3.00E-57,-3.98E-59,2.23E-68,1.45E-65,1.23E-62,9.88E-60,7.57E-57,5.43E-54,3.56E-51,2.04E-48,9.41E-46,2.71E-43,-6.20E-46,4.75E-49,-1.21E-52,,
12,230,Sunday,4,427.9204399,-1.766256647,0.002841111,-1.98E-06,5.04E-10,,,,,,,,,,,,,,,,
12,230,Monday,12,28.81756747,-2.24E-47,-4.68E-29,3.31E-33,1.65E-38,-1.30E-35,-8.11E-33,-4.40E-30,-1.90E-27,-5.12E-25,1.36E-27,-1.21E-30,3.58E-34,,,,,,,,
12,231,Saturday,2,15.73895598,-0.007916885,8.14E-07,,,,,,,,,,,,,,,,,,
13,1,Saturday,8,24.31354448,2.44E-17,-6.49E-12,3.89E-12,7.29E-10,-2.85E-12,4.28E-15,-2.82E-18,6.83E-22,,,,,,,,,,,,
13,1,Sunday,14,25.49856838,4.85E-58,4.70E-34,1.50E-38,-8.59E-44,7.69E-46,1.74E-43,1.10E-40,6.42E-38,3.28E-35,1.35E-32,3.46E-30,-8.96E-33,7.75E-36,-2.24E-39,,,,,,
13,1,Monday,12,28.05045599,-8.43E-47,4.68E-30,-2.58E-33,-3.91E-37,-3.70E-35,-2.23E-32,-1.18E-29,-4.98E-27,-1.32E-24,4.00E-27,-3.88E-30,1.22E-33,,,,,,,,
13,1,Tuesday,18,26.51365379,2.61E-82,2.61E-46,2.44E-50,-1.41E-54,-6.37E-58,3.75E-67,2.20E-64,1.78E-61,1.39E-58,1.03E-55,7.18E-53,4.59E-50,2.58E-47,1.16E-44,3.28E-42,-8.03E-45,6.55E-48,-1.78E-51,,
13,1,Wednesday,6,-7.545502431,6.05E-06,0.001488081,-5.99E-06,9.35E-09,-6.39E-12,1.59E-15,,,,,,,,,,,,,,
13,1,Thursday,6,-14.98768709,7.78E-06,0.001866133,-7.64E-06,1.21E-08,-8.33E-12,2.09E-15,,,,,,,,,,,,,,
13,1,Friday,6,-20.13427571,8.50E-06,0.002023821,-8.15E-06,1.28E-08,-8.73E-12,2.16E-15,,,,,,,,,,,,,,
13,4,Saturday,10,10.66637517,2.68E-36,4.37E-24,-7.18E-28,1.21E-27,7.08E-25,3.33E-22,9.80E-20,-2.11E-22,1.54E-25,-3.83E-29,,,,,,,,,,
13,4,Sunday,4,9.586752085,0.014644733,-5.83E-05,7.20E-08,-2.65E-11,,,,,,,,,,,,,,,,
13,4,Monday,6,5.810398679,1.96E-06,0.000403205,-1.53E-06,2.21E-09,-1.42E-12,3.39E-16,,,,,,,,,,,,,,
13,4,Tuesday,4,13.80759606,0.006753221,8.01E-06,-3.51E-08,1.80E-11,,,,,,,,,,,,,,,,
13,4,Wednesday,6,11.51877782,6.11E-07,0.00011193,-3.13E-07,3.15E-10,-1.33E-13,1.87E-17,,,,,,,,,,,,,,
13,4,Thursday,4,9.090820783,0.006326183,3.29E-05,-6.23E-08,2.64E-11,,,,,,,,,,,,,,,,
13,4,Friday,4,10.6867962,-0.008499981,5.93E-05,-7.97E-08,3.06E-11,,,,,,,,,,,,,,,,
13,12,Saturday,14,5.304969098,-1.07E-60,9.13E-36,-1.11E-40,-1.02E-44,-9.38E-56,-8.93E-46,-6.69E-43,-4.57E-40,-2.74E-37,-1.31E-34,-3.96E-32,8.74E-35,-6.44E-38,1.58E-41,,,,,,
13,12,Sunday,12,3.970140332,1.00E-47,1.61E-29,-1.08E-33,5.28E-38,5.98E-36,3.77E-33,2.06E-30,8.97E-28,2.44E-25,-6.44E-28,5.67E-31,-1.66E-34,,,,,,,,
13,12,Monday,2,7.382492749,-0.004102967,1.37E-06,,,,,,,,,,,,,,,,,,
13,12,Tuesday,12,6.858095114,-2.77E-48,8.04E-30,-4.47E-34,4.09E-39,-2.10E-36,-1.41E-33,-8.29E-31,-3.89E-28,-1.14E-25,2.46E-28,-1.78E-31,4.27E-35,,,,,,,,
13,12,Wednesday,2,6.575253719,-0.000538711,-1.32E-06,,,,,,,,,,,,,,,,,,
13,12,Thursday,6,4.293979936,-2.37E-09,-4.29E-07,7.94E-08,-2.06E-10,1.78E-13,-5.08E-17,,,,,,,,,,,,,,
13,12,Friday,2,5.493571099,0.002062617,-2.34E-06,,,,,,,,,,,,,,,,,,
13,25,Tuesday,6,9.324588802,1.44E-06,0.000267512,-1.01E-06,1.50E-09,-9.85E-13,2.39E-16,,,,,,,,,,,,,,
13,25,Wednesday,6,16.84606081,-1.33E-06,-0.000250894,9.28E-07,-1.21E-09,6.65E-13,-1.31E-16,,,,,,,,,,,,,,
13,25,Thursday,18,15.78418397,3.38E-84,4.17E-47,1.79E-51,-4.97E-56,3.98E-59,7.45E-69,5.36E-66,5.00E-63,4.50E-60,3.85E-57,3.10E-54,2.28E-51,1.47E-48,7.64E-46,2.48E-43,-5.64E-46,4.27E-49,-1.07E-52,,
13,33,Saturday,12,11.60832189,1.24E-47,-3.24E-30,2.86E-33,-3.32E-37,6.45E-36,4.46E-33,2.70E-30,1.31E-27,4.00E-25,-8.86E-28,6.54E-31,-1.61E-34,,,,,,,,
13,33,Sunday,6,13.07229893,-1.15E-07,-2.00E-05,-8.49E-08,3.54E-10,-3.48E-13,1.04E-16,,,,,,,,,,,,,,
13,33,Monday,18,14.21477088,3.32E-84,3.97E-47,9.64E-51,-1.14E-55,6.23E-80,8.62E-69,6.22E-66,5.76E-63,5.14E-60,4.36E-57,3.48E-54,2.54E-51,1.62E-48,8.33E-46,2.68E-43,-6.04E-46,4.54E-49,-1.13E-52,,
13,33,Tuesday,6,11.13206402,8.60E-07,0.00015621,-7.37E-07,1.30E-09,-9.71E-13,2.58E-16,,,,,,,,,,,,,,
13,33,Wednesday,2,7.609252947,0.018428712,-9.53E-06,,,,,,,,,,,,,,,,,,
13,33,Thursday,10,14.31245294,1.39E-36,4.87E-24,2.58E-28,7.70E-28,4.57E-25,2.16E-22,6.39E-20,-9.03E-23,2.61E-26,4.28E-30,,,,,,,,,,
13,33,Friday,10,13.84193781,1.25E-36,-2.77E-24,-1.51E-28,5.75E-28,3.35E-25,1.56E-22,4.55E-20,-5.94E-23,1.20E-26,5.14E-30,,,,,,,,,,
13,40,Wednesday,2,14.72610441,-0.001216349,6.88E-07,,,,,,,,,,,,,,,,,,
13,40,Thursday,12,12.13601903,1.94E-48,1.10E-29,7.87E-34,-2.14E-38,1.09E-36,7.67E-34,4.72E-31,2.32E-28,7.18E-26,-1.47E-28,1.00E-31,-2.24E-35,,,,,,,,
13,43,Saturday,2,-2.522657701,0.067692508,-3.57E-05,,,,,,,,,,,,,,,,,,
13,43,Sunday,16,23.38573281,3.25E-71,9.51E-41,8.76E-46,1.79E-49,1.58E-66,4.28E-56,2.55E-53,1.96E-50,1.41E-47,9.32E-45,5.40E-42,2.51E-39,7.33E-37,-1.76E-39,1.40E-42,-3.70E-46,,,,
13,43,Monday,10,25.37672982,1.30E-35,6.24E-24,5.01E-28,6.11E-27,3.35E-24,1.45E-21,3.89E-19,-9.16E-22,7.13E-25,-1.84E-28,,,,,,,,,,
13,43,Tuesday,6,17.78678102,-9.35E-07,-0.000182423,1.15E-06,-2.00E-09,1.38E-12,-3.40E-16,,,,,,,,,,,,,,
13,43,Wednesday,4,28.15080147,-0.146676654,0.00052147,-5.50E-07,1.79E-10,,,,,,,,,,,,,,,,
13,43,Thursday,4,20.24546807,-0.079039824,0.000361098,-3.97E-07,1.29E-10,,,,,,,,,,,,,,,,
13,43,Friday,4,43.87895896,-0.240324938,0.000696367,-6.85E-07,2.17E-10,,,,,,,,,,,,,,,,
13,45,Saturday,2,5.450230901,0.013054344,-6.50E-06,,,,,,,,,,,,,,,,,,
13,45,Sunday,4,9.946219219,-0.014053724,4.24E-05,-3.59E-08,8.85E-12,,,,,,,,,,,,,,,,
13,45,Monday,2,7.473919308,0.013069465,-8.85E-06,,,,,,,,,,,,,,,,,,
13,45,Tuesday,8,7.882921494,1.55E-17,1.43E-11,2.33E-12,4.55E-10,-1.55E-12,2.03E-15,-1.20E-18,2.67E-22,,,,,,,,,,,,
13,45,Wednesday,8,6.151596647,1.77E-17,5.75E-11,3.44E-12,7.21E-10,-2.49E-12,3.26E-15,-1.91E-18,4.17E-22,,,,,,,,,,,,
13,45,Thursday,8,6.800074997,1.85E-17,2.62E-11,3.28E-12,6.79E-10,-2.26E-12,2.88E-15,-1.65E-18,3.55E-22,,,,,,,,,,,,
13,45,Friday,6,8.824669085,-7.46E-07,-0.000149665,7.70E-07,-1.29E-09,9.02E-13,-2.27E-16,,,,,,,,,,,,,,
13,48,Saturday,4,18.65115582,-0.074410559,0.000215761,-1.82E-07,4.66E-11,,,,,,,,,,,,,,,,
13,48,Sunday,12,17.42083768,1.54E-47,-6.32E-29,-1.44E-33,-3.36E-37,9.15E-36,6.26E-33,3.75E-30,1.79E-27,5.39E-25,-1.24E-27,9.54E-31,-2.43E-34,,,,,,,,
13,48,Monday,8,10.69479631,2.67E-17,-3.19E-11,5.39E-12,1.16E-09,-3.68E-12,4.46E-15,-2.42E-18,4.96E-22,,,,,,,,,,,,
13,48,Tuesday,4,16.80370078,-0.029958038,0.000160854,-1.93E-07,6.67E-11,,,,,,,,,,,,,,,,
13,48,Wednesday,8,10.77702407,3.57E-17,-4.35E-11,5.28E-12,1.05E-09,-3.01E-12,3.28E-15,-1.61E-18,2.98E-22,,,,,,,,,,,,
13,48,Thursday,8,9.625485681,4.80E-17,-2.12E-10,7.69E-12,1.54E-09,-4.93E-12,6.04E-15,-3.34E-18,6.99E-22,,,,,,,,,,,,
13,48,Friday,4,17.87256032,-0.072564303,0.00029101,-3.18E-07,1.05E-10,,,,,,,,,,,,,,,,
13,50,Saturday,10,13.19765441,1.23E-35,-3.35E-23,1.22E-27,5.96E-27,3.49E-24,1.63E-21,4.77E-19,-1.03E-21,7.49E-25,-1.81E-28,,,,,,,,,,
13,50,Sunday,8,14.67506437,-1.58E-17,1.44E-11,-2.08E-12,-3.97E-10,1.57E-12,-2.13E-15,1.22E-18,-2.53E-22,,,,,,,,,,,,
13,50,Monday,18,18.80780057,-7.85E-85,9.37E-48,6.56E-52,1.40E-56,-8.30E-80,-2.19E-69,-1.47E-66,-1.35E-63,-1.20E-60,-1.01E-57,-7.99E-55,-5.79E-52,-3.69E-49,-1.88E-46,-6.02E-44,1.26E-46,-8.84E-50,2.07E-53,,
13,50,Tuesday,8,12.91770711,2.30E-17,-3.78E-11,3.26E-12,6.41E-10,-1.91E-12,2.18E-15,-1.12E-18,2.20E-22,,,,,,,,,,,,
13,50,Wednesday,4,14.21833719,-0.052085891,0.000242215,-2.78E-07,9.39E-11,,,,,,,,,,,,,,,,
13,50,Thursday,4,15.33352024,-0.044275826,0.000195693,-2.16E-07,7.02E-11,,,,,,,,,,,,,,,,
13,50,Friday,4,17.41331483,-0.102187391,0.000382615,-4.14E-07,1.38E-10,,,,,,,,,,,,,,,,
13,65,Monday,4,12.67433455,0.004537958,-2.42E-05,4.69E-08,-2.32E-11,,,,,,,,,,,,,,,,
13,65,Tuesday,8,18.141843,-8.66E-18,2.11E-12,-1.31E-12,-2.59E-10,6.30E-13,-4.98E-16,1.19E-19,6.45E-24,,,,,,,,,,,,
13,65,Wednesday,14,14.51493252,6.72E-60,-3.70E-35,4.32E-40,-7.22E-44,1.59E-55,5.68E-45,4.35E-42,3.05E-39,1.88E-36,9.31E-34,2.89E-31,-6.64E-34,5.07E-37,-1.29E-40,,,,,,
13,65,Thursday,2,11.54277858,0.007306238,-2.76E-06,,,,,,,,,,,,,,,,,,
13,65,Friday,4,17.14477659,-0.066098847,0.000170548,-1.40E-07,3.65E-11,,,,,,,,,,,,,,,,
13,66,Saturday,12,12.07397297,7.21E-48,-3.92E-29,1.68E-33,2.63E-37,6.38E-36,4.56E-33,2.82E-30,1.39E-27,4.28E-25,-9.78E-28,7.45E-31,-1.89E-34,,,,,,,,
13,66,Sunday,8,14.98790767,-2.30E-17,5.91E-11,-3.29E-12,-6.43E-10,2.24E-12,-2.88E-15,1.63E-18,-3.43E-22,,,,,,,,,,,,
13,66,Monday,16,14.32608934,6.75E-72,-6.71E-41,-1.93E-45,2.39E-49,-8.35E-53,1.28E-56,9.02E-54,7.49E-51,5.83E-48,4.14E-45,2.58E-42,1.29E-39,4.02E-37,-9.22E-40,7.03E-43,-1.78E-46,,,,
13,66,Tuesday,6,4.947202611,3.29E-06,0.000672463,-2.67E-06,4.01E-09,-2.63E-12,6.32E-16,,,,,,,,,,,,,,
13,66,Wednesday,14,13.62862826,1.18E-59,6.09E-36,3.96E-39,2.38E-43,7.32E-55,9.15E-45,6.83E-42,4.65E-39,2.77E-36,1.32E-33,3.96E-31,-9.05E-34,6.89E-37,-1.75E-40,,,,,,
13,66,Thursday,18,15.86640773,2.61E-84,3.10E-47,-3.12E-51,1.39E-55,-3.98E-59,7.33E-69,4.76E-66,4.34E-63,3.80E-60,3.17E-57,2.48E-54,1.77E-51,1.11E-48,5.59E-46,1.76E-43,-4.07E-46,3.13E-49,-8.02E-53,,
13,66,Friday,4,21.67041705,-0.095241845,0.000261591,-2.42E-07,7.18E-11,,,,,,,,,,,,,,,,
13,68,Saturday,6,12.10401331,2.33E-07,4.35E-05,-2.33E-07,4.37E-10,-3.36E-13,9.08E-17,,,,,,,,,,,,,,
13,68,Sunday,4,14.69412845,-0.039887283,0.000111394,-1.03E-07,3.04E-11,,,,,,,,,,,,,,,,
13,68,Monday,4,10.4171247,-0.01857748,8.02E-05,-8.65E-08,2.76E-11,,,,,,,,,,,,,,,,
13,68,Tuesday,8,10.98393657,3.17E-18,-4.02E-12,4.68E-13,9.21E-11,-1.47E-13,2.84E-17,4.92E-20,-2.01E-23,,,,,,,,,,,,
13,68,Wednesday,4,12.1108415,-0.051409921,0.000188744,-1.99E-07,6.41E-11,,,,,,,,,,,,,,,,
13,68,Thursday,10,12.71344201,6.08E-36,-9.06E-25,2.63E-29,3.58E-27,2.11E-24,9.89E-22,2.89E-19,-6.67E-22,5.12E-25,-1.31E-28,,,,,,,,,,
13,68,Friday,8,8.718110821,5.37E-18,8.38E-13,8.65E-13,1.75E-10,-3.13E-13,1.40E-16,2.31E-20,-1.93E-23,,,,,,,,,,,,
13,79,Saturday,14,14.33489729,4.03E-60,2.32E-35,1.15E-40,1.90E-43,2.19E-47,3.58E-45,2.78E-42,1.97E-39,1.22E-36,6.06E-34,1.89E-31,-4.14E-34,3.02E-37,-7.37E-41,,,,,,
13,79,Sunday,6,13.42572959,-3.57E-07,-6.05E-05,1.90E-07,-2.04E-10,8.83E-14,-1.26E-17,,,,,,,,,,,,,,
13,79,Monday,2,11.72111198,0.010071061,-7.03E-06,,,,,,,,,,,,,,,,,,
13,79,Tuesday,6,11.99825416,7.61E-07,0.000139367,-4.58E-07,6.03E-10,-3.64E-13,8.36E-17,,,,,,,,,,,,,,
13,79,Wednesday,6,12.46323533,1.48E-07,2.83E-05,-1.68E-08,-3.74E-11,3.94E-14,-1.03E-17,,,,,,,,,,,,,,
13,79,Thursday,8,13.52108044,1.16E-17,-5.39E-12,1.69E-12,3.35E-10,-1.04E-12,1.24E-15,-6.70E-19,1.37E-22,,,,,,,,,,,,
13,79,Friday,8,13.77650932,1.82E-17,-4.70E-11,2.64E-12,5.19E-10,-1.72E-12,2.15E-15,-1.20E-18,2.50E-22,,,,,,,,,,,,
13,87,Saturday,18,7.157475949,1.95E-85,-9.14E-48,-5.31E-54,-4.58E-57,1.63E-81,5.02E-70,3.19E-67,2.94E-64,2.60E-61,2.20E-58,1.74E-55,1.26E-52,8.03E-50,4.10E-47,1.31E-44,-3.03E-47,2.32E-50,-5.90E-54,,
13,87,Sunday,6,6.205837356,2.96E-07,5.22E-05,-2.28E-07,3.69E-10,-2.56E-13,6.46E-17,,,,,,,,,,,,,,
13,87,Monday,8,4.743748185,1.98E-17,-3.48E-11,3.14E-12,6.36E-10,-2.14E-12,2.70E-15,-1.52E-18,3.18E-22,,,,,,,,,,,,
13,87,Tuesday,8,6.245146888,1.82E-17,4.17E-11,2.50E-12,4.76E-10,-1.55E-12,1.89E-15,-1.02E-18,2.06E-22,,,,,,,,,,,,
13,87,Wednesday,8,6.034571425,1.56E-17,-1.87E-11,2.20E-12,4.23E-10,-1.43E-12,1.81E-15,-1.02E-18,2.15E-22,,,,,,,,,,,,
13,87,Thursday,6,6.486571983,-1.64E-07,-2.99E-05,2.62E-07,-5.29E-10,4.04E-13,-1.06E-16,,,,,,,,,,,,,,
13,87,Friday,6,7.020853868,-3.45E-07,-6.20E-05,3.59E-07,-6.48E-10,4.74E-13,-1.23E-16,,,,,,,,,,,,,,
13,88,Saturday,12,6.581852795,7.07E-50,3.62E-32,1.18E-36,-1.28E-39,4.68E-38,3.23E-35,1.94E-32,9.34E-30,2.81E-27,-3.31E-30,6.01E-34,2.07E-37,,,,,,,,
13,88,Sunday,8,6.042107888,1.18E-18,-2.11E-12,1.62E-13,3.16E-11,-1.02E-13,1.31E-16,-7.91E-20,1.85E-23,,,,,,,,,,,,
13,88,Monday,2,8.355056318,-0.000742535,-5.96E-07,,,,,,,,,,,,,,,,,,
13,88,Tuesday,8,4.836465069,1.50E-17,-2.99E-11,2.09E-12,4.02E-10,-1.31E-12,1.62E-15,-8.87E-19,1.83E-22,,,,,,,,,,,,
13,88,Wednesday,8,5.038825388,1.17E-17,-2.98E-11,1.60E-12,3.08E-10,-9.71E-13,1.16E-15,-6.20E-19,1.25E-22,,,,,,,,,,,,
13,88,Thursday,2,5.931322658,0.005969806,-4.13E-06,,,,,,,,,,,,,,,,,,
13,88,Friday,8,5.252976118,1.08E-17,8.18E-12,1.51E-12,2.90E-10,-9.31E-13,1.13E-15,-6.12E-19,1.24E-22,,,,,,,,,,,,
13,90,Saturday,4,15.3606292,-0.042311003,0.000116551,-1.01E-07,2.73E-11,,,,,,,,,,,,,,,,
13,90,Sunday,6,13.41856352,-8.51E-07,-0.000153325,5.72E-07,-7.77E-10,4.62E-13,-1.03E-16,,,,,,,,,,,,,,
13,90,Monday,10,12.98769048,3.54E-36,9.49E-24,-6.36E-28,2.23E-27,1.32E-24,6.22E-22,1.82E-19,-4.34E-22,3.43E-25,-8.99E-29,,,,,,,,,,
13,90,Tuesday,8,10.14087538,1.74E-17,-1.03E-11,2.63E-12,5.16E-10,-1.66E-12,2.05E-15,-1.14E-18,2.41E-22,,,,,,,,,,,,
13,90,Wednesday,4,11.64949682,-0.024449388,0.000116913,-1.32E-07,4.34E-11,,,,,,,,,,,,,,,,
13,90,Thursday,4,11.92503376,-0.030351408,0.000127088,-1.35E-07,4.30E-11,,,,,,,,,,,,,,,,
13,90,Friday,8,11.30832126,1.14E-17,-1.66E-11,1.66E-12,3.23E-10,-9.76E-13,1.15E-15,-6.16E-19,1.27E-22,,,,,,,,,,,,
13,100,Saturday,6,16.91348282,-8.22E-07,-0.000161205,6.32E-07,-8.46E-10,4.89E-13,-1.06E-16,,,,,,,,,,,,,,
13,100,Sunday,4,22.81222539,-0.129981075,0.000356961,-3.17E-07,8.91E-11,,,,,,,,,,,,,,,,
13,100,Monday,6,9.79298704,-4.83E-08,-8.45E-06,3.90E-07,-8.64E-10,6.73E-13,-1.80E-16,,,,,,,,,,,,,,
